int	string	string	int	DTVector2	int	int	int	int	int	int	int	int	int	int	int64	int	DTItemNum[]	int	int	int	int
11845	朱里恩湾	Jurien Bay	11	0.5;0.3	0	0	0	1502	0	535	0	0	0	10	124011221	8000	1:5;9001:22;5005:144	5	11844	11846	1208
11846	龙虾工厂	Lobster Shack	11	0.1;0.7	1102	0	0	0	0	0	535	0	0	10	125003311	8000	1:5;9001:22;5005:144	5	11845	11847	1208
11847	勒苏尔国家公园	National Park	11	0.67;0.14	0	0	1401	0	0	536	0	0	0	8	126003337	8000	1:5;9001:22;5005:144	5	11846	11848	1208
11848	波浪岩	Wave Rock	11	0.1;0.89	0	0	1401	0	0	539	0	0	0	8	127011364	8000	1:5;9001:22;5005:144	5	11847	11849	1208
11849	南邦国家公园	National Park	11	0.66;0.7	0	1201	0	0	0	0	535	0	0	8	128027455	8000	1:5;9001:22;5005:144	5	11848	11850	1208
11850	希尔河自然保护区	Nature Reserve	11	0.68;0.45	0	0	1402	0	0	0	536	0	0	7	129051675	8000	1:5;9001:22;5005:144	5	11849	11851	1208
11851	尖峰石林	Pinnacles Edge	11	0.6;0.95	0	0	0	1502	0	537	0	0	0	6	130084088	8000	1:5;9001:22;5005:144	5	11850	11852	1208
11852	基拉体育俱乐部	Kirra Sports Club	11	0.2;0.15	1101	0	0	0	0	0	540	0	0	10	130084100	8000	1:5;9001:22;5005:145	5	11851	11853	1209
11853	圣彼得圣公会教堂	St. Peter's Church	11	0.1;0.35	0	1202	0	0	542	0	0	0	0	10	131124773	8000	1:5;9001:22;5005:145	5	11852	11854	1209
11854	治愈中心	Healing Centre	11	0.5;0.3	0	0	1402	0	0	0	542	0	0	10	132173771	8000	1:5;9001:22;5005:145	5	11853	11855	1209
11855	双城联合教堂	Twin Towns Church	11	0.1;0.7	1101	0	0	0	0	540	0	0	0	10	133231161	8000	1:5;9001:22;5005:145	5	11854	11856	1209
11856	圣奥古斯丁	Saint Augustine	11	0.67;0.14	0	0	0	1501	544	0	0	0	0	8	134297010	8000	1:5;9001:22;5005:145	5	11855	11857	1209
11857	库克船长纪念碑	CAPT Cook Memorial	11	0.1;0.89	0	0	1401	0	0	0	541	0	0	8	135371386	8000	1:5;9001:22;5005:145	5	11856	11858	1209
11858	库尔加塔	Coolangatta	11	0.66;0.7	0	1202	0	0	0	0	541	0	0	8	136454357	8000	1:5;9001:22;5005:145	5	11857	11859	1209
11859	库伦吉特危险角	coolangatta danger	11	0.68;0.45	1101	0	0	0	543	0	0	0	0	7	137545992	8000	1:5;9001:22;5005:145	5	11858	11860	1209
11860	鲷鱼岩	Squid rock	11	0.6;0.95	0	0	0	1501	0	543	0	0	0	6	138646360	8000	1:5;9001:22;5005:145	5	11859	11861	1209
11861	奔富酒庄	Penfolds	11	0.2;0.15	0	1201	0	0	0	547	0	0	0	10	138646400	8000	1:5;9001:22;5005:146	5	11860	11862	1210
11862	杰卡斯访客中心	Visitor Centre	11	0.1;0.35	1101	0	0	0	0	0	547	0	0	10	139755571	8000	1:5;9001:22;5005:146	5	11861	11863	1210
11863	林道薰衣草农场	Lavender Farm	11	0.5;0.3	0	0	1402	0	546	0	0	0	0	10	140873616	8000	1:5;9001:22;5005:146	5	11862	11864	1210
11864	塔奴丹酒庄	Tanunda Estate	11	0.1;0.7	1102	0	0	0	0	548	0	0	0	10	142000605	8000	1:5;9001:22;5005:146	5	11863	11865	1210
11865	林道山玫瑰园	Rose Garden	11	0.67;0.14	0	0	0	1502	0	546	0	0	0	8	143136610	8000	1:5;9001:22;5005:146	5	11864	11866	1210
11866	圣雨果酒庄	St Hugo	11	0.1;0.89	0	0	1401	0	0	547	0	0	0	8	144281703	8000	1:5;9001:22;5005:146	5	11865	11867	1210
11867	芭萝莎老爷车	Barossa Daimler	11	0.66;0.7	0	1201	0	0	549	0	0	0	0	8	145435957	8000	1:5;9001:22;5005:146	5	11866	11868	1210
11868	回音墙	Whispering Wall	11	0.68;0.45	1101	0	0	0	0	547	0	0	0	7	146599445	8000	1:5;9001:22;5005:146	5	11867	11869	1210
11869	林德山酒店	Lyndoch Hill	11	0.6;0.95	0	0	0	1502	0	0	548	0	0	6	147772241	8000	1:5;9001:22;5005:146	5	11868	11870	1210
11870	阳光海岸	Sunshine Coast	11	0.2;0.15	1101	0	0	0	0	0	554	0	0	10	147772300	9000	1:5;9001:23;5005:148	5	11869	11871	1211
11871	努萨国家公园	Noosa National Park	11	0.1;0.35	0	1202	0	0	551	0	0	0	0	10	148954478	9000	1:5;9001:23;5005:148	5	11870	11872	1211
11872	澳洲动物园	Australia Zoo	11	0.5;0.3	0	0	1402	0	0	0	550	0	0	10	150146114	9000	1:5;9001:23;5005:148	5	11871	11873	1211
11873	阳光海滩	Sunshine Coast Beach	11	0.1;0.7	0	0	0	1501	0	552	0	0	0	10	151347283	9000	1:5;9001:23;5005:148	5	11872	11874	1211
11874	水下世界	UnderWater World	11	0.65;0.14	0	0	0	1501	0	0	552	0	0	8	152558061	9000	1:5;9001:23;5005:148	5	11873	11875	1211
11875	格文塔农场	Gowinta Farms	11	0.1;0.89	0	0	1402	0	0	0	552	0	0	8	153778525	9000	1:5;9001:23;5005:148	5	11874	11876	1211
11876	澳洲世界	Aussie World	11	0.66;0.7	0	1202	0	0	0	0	554	0	0	8	155008753	9000	1:5;9001:23;5005:148	5	11875	11877	1211
11877	姜制品主题公园	Ginger Factory	11	0.68;0.45	1101	0	0	0	553	0	0	0	0	7	156248823	9000	1:5;9001:23;5005:148	5	11876	11878	1211
11878	海岸路径	Coastal Track	11	0.6;0.95	0	0	0	1502	0	554	0	0	0	6	157498814	9000	1:5;9001:23;5005:148	5	11877	11879	1211
11879	乡村小屋	Country Cottages	11	0.2;0.15	0	1201	0	0	558	0	0	0	0	10	157498900	9000	1:5;9001:23;5005:149	5	11878	11880	1212
11880	汽車旅馆	Motor Inn	11	0.1;0.35	1101	0	0	0	555	0	0	0	0	10	158758891	9000	1:5;9001:23;5005:149	5	11879	11881	1212
11881	石拱门	The Arch	11	0.5;0.3	0	0	1401	0	558	0	0	0	0	10	160028962	9000	1:5;9001:23;5005:149	5	11880	11882	1212
11882	穴岩	The Grotto	11	0.1;0.7	0	0	0	1502	555	0	0	0	0	10	161309194	9000	1:5;9001:23;5005:149	5	11881	11883	1212
11883	国家公园	National Park	11	0.67;0.14	1102	0	0	0	0	0	556	0	0	8	162599668	9000	1:5;9001:23;5005:149	5	11882	11884	1212
11884	坎贝尔港	Port Campbell	11	0.1;0.89	1101	0	0	0	559	0	0	0	0	8	163900465	9000	1:5;9001:23;5005:149	5	11883	11885	1212
11885	伦敦桥	London Bridge	11	0.66;0.7	0	0	1401	0	0	0	555	0	0	8	165211669	9000	1:5;9001:23;5005:149	5	11884	11886	1212
11886	洛克阿德峡谷	Loch Ard Gorge	11	0.68;0.45	0	1201	0	0	0	558	0	0	0	7	166533362	9000	1:5;9001:23;5005:149	5	11885	11887	1212
11887	剃刀背风景区	The Razorback	11	0.6;0.95	1102	0	0	0	0	0	558	0	0	6	167865629	9000	1:5;9001:23;5005:149	5	11886	11888	1212
11888	洛恩小镇	Lorne	11	0.2;0.15	0	0	0	1502	0	0	562	0	0	10	167865700	9000	1:5;9001:23;5005:150	5	11887	11889	1213
11889	厄斯金瀑布	Erskine Falls	11	0.1;0.35	0	1202	0	0	560	0	0	0	0	10	169208626	9000	1:5;9001:23;5005:150	5	11888	11890	1213
11890	泰迪瞭望台	Teddy's Lookout	11	0.5;0.3	0	0	0	1501	0	560	0	0	0	10	170562295	9000	1:5;9001:23;5005:150	5	11889	11891	1213
11891	纪念拱门	Memorial Arch	11	0.1;0.7	0	0	1402	0	0	0	562	0	0	10	171926793	9000	1:5;9001:23;5005:150	5	11890	11892	1213
11892	坎伯兰洛	Cumberland Lorne	11	0.65;0.14	1101	0	0	0	0	560	0	0	0	8	173302207	9000	1:5;9001:23;5005:150	5	11891	11893	1213
11893	车夫客栈	Coachman Inn	11	0.1;0.89	0	0	0	1501	0	0	564	0	0	8	174688625	9000	1:5;9001:23;5005:150	5	11892	11894	1213
11894	洛恩湾	Lorne Bay	11	0.66;0.7	0	0	1401	0	0	561	0	0	0	8	176086134	9000	1:5;9001:23;5005:150	5	11893	11895	1213
11895	奇多斯	Qdos	11	0.68;0.45	0	1202	0	0	0	0	560	0	0	7	177494823	9000	1:5;9001:23;5005:150	5	11894	11896	1213
11896	金银花小屋	Honeysuckle Cottage	11	0.6;0.95	1101	0	0	0	0	0	562	0	0	6	178914782	9000	1:5;9001:23;5005:150	5	11895	11897	1213
11897	国家公园	National Park	11	0.2;0.15	0	0	0	1501	0	0	568	0	0	10	178914800	9000	1:5;9001:23;5005:151	5	11896	11898	1214
11898	天然桥	Natural Bridge	11	0.1;0.35	0	1201	0	0	567	0	0	0	0	10	180346118	9000	1:5;9001:23;5005:151	5	11897	11899	1214
11899	红崖	Red Bluff	11	0.5;0.3	1102	0	0	0	568	0	0	0	0	10	181788887	9000	1:5;9001:23;5005:151	5	11898	11900	1214
11900	杰克斯角路	Jakes Point Road	11	0.1;0.7	0	0	1401	0	0	565	0	0	0	10	183243198	9000	1:5;9001:23;5005:151	5	11899	11901	1214
11901	岛岩	Island Rock	11	0.67;0.14	1102	0	0	0	0	0	567	0	0	8	184709144	9000	1:5;9001:23;5005:151	5	11900	11902	1214
11902	鹈鹕巢	Pelican	11	0.1;0.89	0	0	0	1501	0	0	566	0	0	8	186186817	9000	1:5;9001:23;5005:151	5	11901	11903	1214
11903	海滩度假酒店	Beach Resort	11	0.66;0.7	0	0	1401	0	0	569	0	0	0	8	187676312	9000	1:5;9001:23;5005:151	5	11902	11904	1214
11904	海滨别墅酒店	Seafront Villas	11	0.68;0.45	0	1201	0	0	567	0	0	0	0	7	189177722	9000	1:5;9001:23;5005:151	5	11903	11905	1214
11905	贝斯特韦斯特	Best Western	11	0.6;0.95	1101	0	0	0	0	0	565	0	0	6	190691144	9000	1:5;9001:23;5005:151	5	11904	11906	1214
11906	凯恩斯夜间动物园	Cairns Night Zoo	11	0.2;0.15	0	0	0	1502	0	0	572	0	0	10	190691200	9000	1:5;9001:23;5005:152	5	11905	11907	1215
11907	拜伦瀑布	Barron Falls	11	0.1;0.35	0	1202	0	0	0	0	570	0	0	10	192216730	9000	1:5;9001:23;5005:152	5	11906	11908	1215
11908	三一海滩	Trinity Beach	11	0.5;0.3	1102	0	0	0	0	570	0	0	0	10	193754464	9000	1:5;9001:23;5005:152	5	11907	11909	1215
11909	棕榈湾	Palm Cove	11	0.1;0.7	0	0	1402	0	0	570	0	0	0	10	195304500	9000	1:5;9001:23;5005:152	5	11908	11910	1215
11910	阿拉曼达	Alamanda	11	0.67;0.14	1101	0	0	0	0	0	571	0	0	8	196866936	9000	1:5;9001:23;5005:152	5	11909	11911	1215
11911	绿洲酒店	Oasis	11	0.1;0.89	0	0	0	1501	0	571	0	0	0	8	198441871	9000	1:5;9001:23;5005:152	5	11910	11912	1215
11912	马林水域	Marlin Waters	11	0.66;0.7	0	1201	0	0	0	573	0	0	0	8	200029406	9000	1:5;9001:23;5005:152	5	11911	11913	1215
11913	礁石别墅	The Reef House	11	0.68;0.45	0	1202	0	0	0	0	573	0	0	7	201629641	9000	1:5;9001:23;5005:152	5	11912	11914	1215
11914	芒果湖	Mango Lagoon	11	0.6;0.95	1101	0	0	0	0	570	0	0	0	6	203242678	9000	1:5;9001:23;5005:152	5	11913	11915	1215
11915	摇篮山	Cradle Mountain	11	0.2;0.15	0	0	0	1501	579	0	0	0	0	10	203242700	9000	1:5;9001:24;5005:154	5	11914	11916	1216
11916	鸽子湖	Dove Lake	11	0.1;0.35	0	1201	0	0	0	0	576	0	0	10	204868642	9000	1:5;9001:24;5005:154	5	11915	11917	1216
11917	圣克莱尔湖	Lake St. Claire	11	0.5;0.3	1102	0	0	0	0	578	0	0	0	10	206507591	9000	1:5;9001:24;5005:154	5	11916	11918	1216
11918	陆上步道	The Overland Track	11	0.1;0.7	0	0	0	1502	577	0	0	0	0	10	208159652	9000	1:5;9001:24;5005:154	5	11917	11919	1216
11919	国家公园	National Park	11	0.67;0.14	1102	0	0	0	0	578	0	0	0	8	209824929	9000	1:5;9001:24;5005:154	5	11918	11920	1216
11920	圣克来尔湖	Lake St. Clair	11	0.1;0.89	1101	0	0	0	0	0	578	0	0	8	211503528	9000	1:5;9001:24;5005:154	5	11919	11921	1216
11921	格拉纳里	Granary	11	0.66;0.7	0	0	1401	0	0	576	0	0	0	8	213195556	9000	1:5;9001:24;5005:154	5	11920	11922	1216
11922	莱蒙泰	Lemonthyme	11	0.68;0.45	0	1201	0	0	0	0	576	0	0	7	214901120	9000	1:5;9001:24;5005:154	5	11921	11923	1216
11923	银岭	Silver Ridge	11	0.6;0.95	0	0	0	1502	0	0	579	0	0	6	216620329	9000	1:5;9001:24;5005:154	5	11922	11924	1216
11924	钻石岛	Diamond Island	11	0.2;0.15	0	0	0	1502	0	0	581	0	0	10	216620400	9000	1:5;9001:24;5005:155	5	11923	11925	1217
11925	企鹅之旅	Penguin Tour	11	0.1;0.35	0	1202	0	0	581	0	0	0	0	10	218353363	9000	1:5;9001:24;5005:155	5	11924	11926	1217
11926	冬日花园	Wintersun Gardens	11	0.5;0.3	1101	0	0	0	0	0	582	0	0	10	220100190	9000	1:5;9001:24;5005:155	5	11925	11927	1217
11927	背包客旅馆	Backpackers	11	0.1;0.7	0	0	1402	0	582	0	0	0	0	10	221860992	9000	1:5;9001:24;5005:155	5	11926	11928	1217
11928	海景度假村	Ocean View Retreat	11	0.65;0.14	1102	0	0	0	583	0	0	0	0	8	223635880	9000	1:5;9001:24;5005:155	5	11927	11929	1217
11929	哈维农场小屋	Harvey Farm Lodge	11	0.1;0.89	0	0	0	1501	583	0	0	0	0	8	225424967	9000	1:5;9001:24;5005:155	5	11928	11930	1217
11930	喷水洞	Blowhole	11	0.66;0.7	1102	0	0	0	0	0	582	0	0	8	227228367	9000	1:5;9001:24;5005:155	5	11929	11931	1217
11931	比吉诺	Bicheno	11	0.68;0.45	0	1202	0	0	0	0	582	0	0	7	229046194	9000	1:5;9001:24;5005:155	5	11930	11932	1217
11932	海滩别墅	Beach Bungalow	11	0.6;0.95	0	0	0	1501	580	0	0	0	0	6	230878564	9000	1:5;9001:24;5005:155	5	11931	11933	1217
11933	彩绘木偶	Baywall Bollards	11	0.2;0.15	1101	0	0	0	0	589	0	0	0	10	230878600	9000	1:5;9001:24;5005:156	5	11932	11934	1218
11934	遗产中心	Heritage Centre	11	0.1;0.35	0	1201	0	0	0	0	587	0	0	10	232725629	9000	1:5;9001:24;5005:156	5	11933	11935	1218
11935	杰克兔葡萄园	Jack Rabbit Vineyard	11	0.5;0.3	0	0	0	1502	589	0	0	0	0	10	234587434	9000	1:5;9001:24;5005:156	5	11934	11936	1218
11936	地区公园	Regional Park	11	0.1;0.7	1102	0	0	0	0	589	0	0	0	10	236464133	9000	1:5;9001:24;5005:156	5	11935	11937	1218
11937	坦克博雷山	Tuckerberry Hill	11	0.67;0.14	1102	0	0	0	587	0	0	0	0	8	238355846	9000	1:5;9001:24;5005:156	5	11936	11938	1218
11938	涟漪公园	Rippleside Park	11	0.1;0.89	0	0	0	1502	0	586	0	0	0	8	240262693	9000	1:5;9001:24;5005:156	5	11937	11939	1218
11939	帕克赛德	Parkside	11	0.66;0.7	0	0	1401	0	0	0	585	0	0	8	242184795	9000	1:5;9001:24;5005:156	5	11938	11940	1218
11940	科里奥湾	Corio Bay	11	0.68;0.45	0	1201	0	0	0	585	0	0	0	7	244122273	9000	1:5;9001:24;5005:156	5	11939	11941	1218
11941	帕克伍德	Parkwood	11	0.6;0.95	0	0	0	1502	589	0	0	0	0	6	246075251	9000	1:5;9001:24;5005:156	5	11940	11942	1218
11942	卡萨法维拉	Casa Favilla	11	0.2;0.15	1101	0	0	0	0	0	592	0	0	10	246075300	9000	1:5;9001:24;5005:157	5	11941	11943	1219
11943	七瀑布公寓酒店	7 Falls Apartments	11	0.1;0.35	0	1201	0	0	0	0	593	0	0	10	248043902	9000	1:5;9001:24;5005:157	5	11942	11944	1219
11944	海边比奇斯	Beeches By The Sea	11	0.5;0.3	0	0	1402	0	590	0	0	0	0	10	250028253	9000	1:5;9001:24;5005:157	5	11943	11945	1219
11945	雷维尔船屋	Rayville Boat	11	0.1;0.7	0	0	1402	0	594	0	0	0	0	10	252028479	9000	1:5;9001:24;5005:157	5	11944	11946	1219
11946	鹬汽车旅館	Sandpiper Motel	11	0.67;0.14	1102	0	0	0	0	0	591	0	0	8	254044707	9000	1:5;9001:24;5005:157	5	11945	11947	1219
11947	辉煌海景	A Great Ocean View	11	0.1;0.89	0	0	0	1501	0	592	0	0	0	8	256077065	9000	1:5;9001:24;5005:157	5	11946	11948	1219
11948	海滨汽车旅馆	Beachfront Motel	11	0.66;0.7	0	0	1401	0	0	0	591	0	0	8	258125682	9000	1:5;9001:24;5005:157	5	11947	11949	1219
11949	安吉拉沙滩	Angela's Beach	11	0.68;0.45	0	1201	0	0	592	0	0	0	0	7	260190687	9000	1:5;9001:24;5005:157	5	11948	11950	1219
11950	海浪汽车旅馆	Beachcomber Motel	11	0.6;0.95	1102	0	0	0	590	0	0	0	0	6	262272212	9000	1:5;9001:24;5005:157	5	11949	11951	1219
11951	卡德奈特峡谷	Cataract George	11	0.2;0.15	0	0	0	1502	595	0	0	0	0	10	262272300	9000	1:5;9001:24;5005:158	5	11950	11952	1220
11952	劳恩斯顿	Laucenston	11	0.1;0.35	0	0	1401	0	599	0	0	0	0	10	264370478	9000	1:5;9001:24;5005:158	5	11951	11953	1220
11953	城市公园	City Park	11	0.5;0.3	0	1202	0	0	0	0	598	0	0	10	266485442	9000	1:5;9001:24;5005:158	5	11952	11954	1220
11954	埃尔芬别墅	Elphin Villas	11	0.1;0.7	0	0	1402	0	597	0	0	0	0	10	268617326	9000	1:5;9001:24;5005:158	5	11953	11955	1220
11955	奥尔德都铎	Olde Tudor	11	0.67;0.14	1102	0	0	0	0	596	0	0	0	8	270766265	9000	1:5;9001:24;5005:158	5	11954	11956	1220
11956	城市公园大酒店	Hotel City Park	11	0.1;0.89	0	0	0	1501	596	0	0	0	0	8	272932395	9000	1:5;9001:24;5005:158	5	11955	11957	1220
11957	老面包房	The Old Bakery	11	0.66;0.7	0	0	1402	0	595	0	0	0	0	8	275115854	9000	1:5;9001:24;5005:158	5	11956	11958	1220
11958	乡村俱乐部	Country Club	11	0.68;0.45	0	1202	0	0	0	596	0	0	0	7	277316781	9000	1:5;9001:24;5005:158	5	11957	11959	1220
11959	廊奇思通	Launceston	11	0.6;0.95	1102	0	0	0	597	0	0	0	0	6	279535315	9000	1:5;9001:24;5005:158	5	11958	11960	1220
11960	大英博物馆	British Museum	13	0.2;0.2	0	0	0	1502	0	604	0	0	0	17	279535400	10000	1:5;9001:25;5005:160	5	11959	11961	1221
11961	白金汉宫	Buckingham Palace	13	0.2;0.7	0	1201	0	0	0	0	600	0	0	13	281771683	10000	1:5;9001:25;5005:160	5	11960	11962	1221
11962	西敏寺	Westminster Abbey	13	0.68;0.4	0	0	1402	0	0	602	0	0	0	13	284025856	10000	1:5;9001:25;5005:160	5	11961	11963	1221
11963	伦敦塔桥	Tower Bridge	13	0.65;0.75	1102	0	0	0	603	0	0	0	0	10	286298063	10000	1:5;9001:25;5005:160	5	11962	11964	1221
11964	伦敦眼	London Eye	13	0.68;0.2	0	0	0	1502	0	601	0	0	0	10	288588448	10000	1:5;9001:25;5005:160	5	11963	11965	1221
11965	海德公园	Hyde Park	13	0.1;0.9	0	0	1401	0	0	0	603	0	0	10	290897156	10000	1:5;9001:25;5005:160	5	11964	11966	1221
11966	牛津街	Oxford Street	13	0.6;0.95	0	1201	0	0	0	0	601	0	0	10	293224333	10000	1:5;9001:25;5005:160	5	11965	11967	1221
11967	英国国家美术馆	National Gallery	13	0.68;0.56	1101	0	0	0	0	0	604	0	0	8	295570128	10000	1:5;9001:25;5005:160	5	11966	11968	1221
11968	爱丁堡城堡	Edinburgh Castle	13	0.68;0.56	0	0	0	1502	0	608	0	0	0	13	295570200	10000	1:5;9001:25;5005:161	5	11967	11969	1222
11969	卡尔顿山	Calton Hill	13	0.2;0.7	0	1202	0	0	0	609	0	0	0	10	297934762	10000	1:5;9001:25;5005:161	5	11968	11970	1222
11970	皇家英里	Royal Mile	13	0.68;0.4	0	0	0	1501	0	0	608	0	0	10	300318240	10000	1:5;9001:25;5005:161	5	11969	11971	1222
11971	圣吉尔斯大教堂	St.Giles' Cathedral	13	0.65;0.75	0	0	1402	0	0	0	607	0	0	10	302720786	10000	1:5;9001:25;5005:161	5	11970	11972	1222
11972	亚瑟王宝座	Arthur's Seat	13	0.68;0.2	0	1201	0	0	0	0	607	0	0	10	305142552	10000	1:5;9001:25;5005:161	5	11971	11973	1222
11973	司各特纪念塔	Scott Monument	13	0.1;0.9	0	0	0	1501	0	0	606	0	0	8	307583692	10000	1:5;9001:25;5005:161	5	11972	11974	1222
11974	王子街花园	Princes Gardens	13	0.6;0.95	0	0	1402	0	607	0	0	0	0	8	310044362	10000	1:5;9001:25;5005:161	5	11973	11975	1222
11975	荷里路德宫	Holyroodhouse Palace	13	0.2;0.2	0	1202	0	0	0	0	607	0	0	7	312524717	10000	1:5;9001:25;5005:161	5	11974	11976	1222
11976	数学桥	Mathematical Bridge	13	0.2;0.2	0	0	1401	0	0	0	613	0	0	17	312524800	10000	1:5;9001:25;5005:162	5	11975	11977	1223
11977	皇后学院	Queens' College	13	0.2;0.7	0	0	0	1501	0	0	614	0	0	13	315024998	10000	1:5;9001:25;5005:162	5	11976	11978	1223
11978	国王学院礼拜堂	King College Chapel	13	0.68;0.4	0	1201	0	0	613	0	0	0	0	13	317545198	10000	1:5;9001:25;5005:162	5	11977	11979	1223
11979	三一学院	Trinity College	13	0.65;0.75	0	0	1401	0	0	0	614	0	0	10	320085560	10000	1:5;9001:25;5005:162	5	11978	11980	1223
11980	圣约翰学院	St. John’s College	13	0.68;0.2	0	0	0	1502	613	0	0	0	0	10	322646244	10000	1:5;9001:25;5005:162	5	11979	11981	1223
11981	剑河	River Cam	13	0.1;0.9	1102	0	0	0	0	614	0	0	0	10	325227414	10000	1:5;9001:25;5005:162	5	11980	11982	1223
11982	剑桥大学	Cambridge	13	0.6;0.95	0	0	0	1502	0	612	0	0	0	10	327829233	10000	1:5;9001:25;5005:162	5	11981	11983	1223
11983	国王学院	King‘s College	13	0.68;0.56	0	0	1401	0	0	610	0	0	0	8	330451867	10000	1:5;9001:25;5005:162	5	11982	11984	1223
11984	老特拉福德体育场	Old Trafford	13	0.2;0.2	0	1201	0	0	618	0	0	0	0	13	330451900	10000	1:5;9001:25;5005:163	5	11983	11985	1224
11985	曼彻斯特大学	UoM	13	0.2;0.7	0	1202	0	0	0	0	616	0	0	10	333095515	10000	1:5;9001:25;5005:163	5	11984	11986	1224
11986	曼彻斯特市政厅	Town Hall	13	0.68;0.4	0	0	0	1502	0	0	616	0	0	10	335760279	10000	1:5;9001:25;5005:163	5	11985	11987	1224
11987	约翰赖兰兹图书馆	John Rylands Library	13	0.65;0.75	1101	0	0	0	0	0	618	0	0	10	338446361	10000	1:5;9001:25;5005:163	5	11986	11988	1224
11988	艾伯特广场	Albert Square	13	0.68;0.2	0	1202	0	0	0	618	0	0	0	10	341153932	10000	1:5;9001:25;5005:163	5	11987	11989	1224
11989	国家足球博物馆	Football Museum	13	0.1;0.9	0	0	1402	0	0	617	0	0	0	8	343883163	10000	1:5;9001:25;5005:163	5	11988	11990	1224
11990	曼彻斯特教堂	Manchester Cathedral	13	0.6;0.95	0	1201	0	0	0	0	618	0	0	8	346634228	10000	1:5;9001:25;5005:163	5	11989	11991	1224
11991	同志村	Gay Village	13	0.68;0.56	0	0	0	1501	0	617	0	0	0	7	349407302	10000	1:5;9001:25;5005:163	5	11990	11992	1224
11992	牛津大学	University of Oxford	13	0.2;0.2	0	0	1402	0	0	624	0	0	0	17	349407400	10000	1:5;9001:25;5005:164	5	11991	11993	1225
11993	丘吉尔庄园	Blenheim Palace	13	0.2;0.7	0	1202	0	0	0	0	620	0	0	13	352202659	10000	1:5;9001:25;5005:164	5	11992	11994	1225
11994	赫特福德桥	Bridge of Sighs	13	0.68;0.4	0	0	0	1501	622	0	0	0	0	13	355020280	10000	1:5;9001:25;5005:164	5	11993	11995	1225
11995	万灵学院	All Souls College	13	0.65;0.75	1102	0	0	0	623	0	0	0	0	10	357860442	10000	1:5;9001:25;5005:164	5	11994	11996	1225
11996	牛津博物馆	Museum of Oxford	13	0.68;0.2	0	1201	0	0	0	0	624	0	0	10	360723326	10000	1:5;9001:25;5005:164	5	11995	11997	1225
11997	莫德林学院	Magdalen College	13	0.1;0.9	0	0	1402	0	620	0	0	0	0	10	363609113	10000	1:5;9001:25;5005:164	5	11996	11998	1225
11998	牛津城堡	Oxford Castle	13	0.6;0.95	0	0	0	1502	623	0	0	0	0	10	366517986	10000	1:5;9001:25;5005:164	5	11997	11999	1225
11999	贝利奥尔学院	Balliol College	13	0.68;0.56	1102	0	0	0	621	0	0	0	0	8	369450130	10000	1:5;9001:25;5005:164	5	11998	12000	1225
12000	约克大教堂	York Minster	13	0.2;0.2	0	1201	0	0	0	0	625	0	0	13	369450200	10000	1:5;9001:26;5005:166	5	11999	12001	1226
12001	约克城墙	York City Walls	13	0.2;0.7	0	0	1401	0	0	627	0	0	0	10	372405802	10000	1:5;9001:26;5005:166	5	12000	12002	1226
12002	克利福德塔	Clifford's Tower	13	0.68;0.4	0	1201	0	0	0	0	627	0	0	10	375385048	10000	1:5;9001:26;5005:166	5	12001	12003	1226
12003	肉铺街	The Shambles	13	0.65;0.75	0	0	1402	0	0	0	629	0	0	10	378388128	10000	1:5;9001:26;5005:166	5	12002	12004	1226
12004	博物馆花园	Museum Gardens	13	0.68;0.2	0	0	0	1502	629	0	0	0	0	10	381415233	10000	1:5;9001:26;5005:166	5	12003	12005	1226
12005	约克大学	University of York	13	0.1;0.9	1101	0	0	0	628	0	0	0	0	8	384466555	10000	1:5;9001:26;5005:166	5	12004	12006	1226
12006	约克郡博物馆	Yorkshire Museum	13	0.6;0.95	0	1202	0	0	0	629	0	0	0	8	387542287	10000	1:5;9001:26;5005:166	5	12005	12007	1226
12007	约克地牢	The York Dungeon	13	0.68;0.56	0	0	1402	0	628	0	0	0	0	7	390642625	10000	1:5;9001:26;5005:166	5	12006	12008	1226
12008	格里芬	The Griffin	13	0.2;0.2	1102	0	0	0	0	0	634	0	0	17	390642700	10000	1:5;9001:26;5005:167	5	12007	12009	1227
12009	雷德卡	Redcar	13	0.2;0.7	0	0	0	1501	0	0	630	0	0	13	393767842	10000	1:5;9001:26;5005:167	5	12008	12010	1227
12010	皇家酒店	Royal Hotel	13	0.68;0.4	0	0	1401	0	0	633	0	0	0	13	396917985	10000	1:5;9001:26;5005:167	5	12009	12011	1227
12011	弗朗西斯	Francis	13	0.65;0.75	0	1202	0	0	0	634	0	0	0	10	400093329	10000	1:5;9001:26;5005:167	5	12010	12012	1227
12012	修道院	Abbey	13	0.68;0.2	1101	0	0	0	0	0	630	0	0	10	403294076	10000	1:5;9001:26;5005:167	5	12011	12013	1227
12013	汉丽埃塔别墅	Henrietta	13	0.1;0.9	0	0	1401	0	0	0	631	0	0	10	406520429	10000	1:5;9001:26;5005:167	5	12012	12014	1227
12014	多利安别墅	Dorian	13	0.6;0.95	0	1201	0	0	0	0	634	0	0	10	409772592	10000	1:5;9001:26;5005:167	5	12013	12015	1227
12015	阅兵公园	Parade Park	13	0.68;0.56	0	0	0	1501	0	0	632	0	0	8	413050773	10000	1:5;9001:26;5005:167	5	12014	12016	1227
